id,genre,track_name,location,preview_url,filename,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mood,rms_calc,mean_energy,std_energy,min_energy,max_energy,max_rms,std_rms,median_rms,min_rms,mfcc_mean_00,mfcc_mean_01,mfcc_mean_02,mfcc_mean_03,mfcc_mean_04,mfcc_mean_05,mfcc_mean_06,mfcc_mean_07,mfcc_mean_08,mfcc_mean_09,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_std_00,mfcc_std_01,mfcc_std_02,mfcc_std_03,mfcc_std_04,mfcc_std_05,mfcc_std_06,mfcc_std_07,mfcc_std_08,mfcc_std_09,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,mfcc_std_21,mfcc_std_22,mfcc_std_23,mfcc_std_24,mfcc_std_25,mfcc_max_00,mfcc_max_01,mfcc_max_02,mfcc_max_03,mfcc_max_04,mfcc_max_05,mfcc_max_06,mfcc_max_07,mfcc_max_08,mfcc_max_09,mfcc_max_10,mfcc_max_11,mfcc_max_12,mfcc_max_13,mfcc_max_14,mfcc_max_15,mfcc_max_16,mfcc_max_17,mfcc_max_18,mfcc_max_19,mfcc_max_20,mfcc_max_21,mfcc_max_22,mfcc_max_23,mfcc_max_24,mfcc_max_25,mfcc_min_00,mfcc_min_01,mfcc_min_02,mfcc_min_03,mfcc_min_04,mfcc_min_05,mfcc_min_06,mfcc_min_07,mfcc_min_08,mfcc_min_09,mfcc_min_10,mfcc_min_11,mfcc_min_12,mfcc_min_13,mfcc_min_14,mfcc_min_15,mfcc_min_16,mfcc_min_17,mfcc_min_18,mfcc_min_19,mfcc_min_20,mfcc_min_21,mfcc_min_22,mfcc_min_23,mfcc_min_24,mfcc_min_25
1juisCcrVdwoLbDWyVvNrX,classical,"6 Impromptus, Op. 5: Impromptu VI",./scrapes/Relaxing/0081_6 Impromptus Op 5 Impromptu VI.mp3,https://p.scdn.co/mp3-preview/2813d724b0ff345c5c4a5b48c3ac4c72f9f5c1bc?cid=04efa8f320b849739fa98c7d12ffbe9c,0081_6 Impromptus Op 5 Impromptu VI.mp3,Jean Sibelius,0.448,0.0052,4,-36.512,1,0.0564,0.995,0.88,0.0698,0.0398,62.171,Relaxing,[[0.08614986 0.08444826 0.09934399 ... 0.18971606 0.20566796 0.16042534]],8.455310801624432,8.897194430458304,0.4533108275326363,79.25610238525587,0.3934426,0.053840112,0.104936436,0.029755214,-300.55435,232.5832,53.09303,-16.102118,-2.650687,4.1576138,-3.5013666,-4.2942796,-0.26544368,-0.29304433,-1.1062586,0.31423765,-0.5301481,-3.1488223,-2.4008358,0.8065098,1.6988422,-0.60876703,-3.3851542,-3.923801,-1.8554782,-0.7003384,-4.212272,-9.447793,-9.8836565,-5.408491,37.165283,17.016731,23.777758,11.793851,9.585762,8.73879,6.5217576,5.152426,6.383291,7.0698833,7.726089,7.72213,6.6541624,7.0197654,6.970198,6.4375153,7.182423,6.32695,6.6736135,5.916689,6.5459347,7.5541925,5.92809,8.440801,9.426574,7.253669,-182.91946,270.70676,102.55388,24.427755,25.962765,31.627235,16.506088,14.051208,18.842674,21.57021,31.097027,25.790154,20.600533,15.624307,15.358678,21.789642,24.705456,21.588129,20.27385,17.40443,18.524967,24.716711,13.460576,14.759045,10.534002,16.67203,-382.91635,183.33092,-34.03808,-44.670593,-27.929882,-24.290905,-29.034153,-20.724472,-22.963427,-27.161606,-28.681702,-25.014141,-23.347633,-22.511587,-29.69889,-26.698345,-19.915207,-27.446825,-25.047962,-21.491562,-17.718208,-20.03656,-20.235168,-44.934105,-40.856583,-26.41183
3MRQn2RYo2VLYMoStnLRxu,classical,"Ravel: Pavane pour une infante défunte, M. 19",./scrapes/Relaxing/0082_Ravel Pavane pour une infante d funte M 19.mp3,https://p.scdn.co/mp3-preview/1bd04a0ca1ea39f7074420b748770d80417a3a19?cid=04efa8f320b849739fa98c7d12ffbe9c,0082_Ravel Pavane pour une infante d funte M 19.mp3,Maurice Ravel,0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793,Relaxing,[[0.03747329 0.04125818 0.04328404 ... 0.03171358 0.03093316 0.03129758]],4.022750906022869,7.385921478732552,0.02047518134517734,84.479448842193,0.4062006,0.05658704,0.04730142,0.0063238116,-377.7366,188.03375,53.61814,-3.6865337,1.4365841,2.8746474,-7.572817,-12.506165,-10.177072,-7.3567667,-6.602234,-6.4911385,-6.1383777,-6.9197373,-8.964624,-7.9256635,-1.7126236,3.9137125,3.8424532,0.85625803,-0.81277436,-1.3907956,-1.6329652,-0.6816191,1.1055101,2.633797,73.0775,51.3346,28.144037,22.406137,13.769524,12.0507145,10.253353,11.354247,10.349927,9.677702,8.208245,8.755456,8.891093,7.688871,7.7912126,7.6129074,6.665889,7.043632,7.129484,7.67488,7.6909957,7.239584,8.11924,7.793057,7.2096353,7.650851,-172.29814,274.24945,105.05953,55.88198,38.05004,30.282738,30.010042,37.990036,32.80294,34.247288,23.862007,22.95362,27.834743,21.097889,18.898014,18.845741,27.959118,28.541552,31.932629,25.32416,22.629562,21.846874,22.09261,21.665829,26.838057,25.062477,-535.024,40.548485,-40.102203,-46.76789,-38.605316,-32.100117,-37.67459,-37.343117,-29.7188,-33.629883,-26.470383,-29.015018,-28.607376,-30.448605,-33.73757,-27.94332,-20.058102,-19.929981,-18.071177,-18.718445,-23.92442,-21.463219,-24.18144,-32.934834,-23.869267,-25.350367
1v3gGmcneK1QzYyBFiBXG0,early music,"Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042)",./scrapes/Relaxing/0083_Montero Adagio After Bach s Violin Concerto No 2 BWV 1042.mp3,https://p.scdn.co/mp3-preview/4d1f7b946d6e726eefe27e7462f0f9c8201c5c57?cid=04efa8f320b849739fa98c7d12ffbe9c,0083_Montero Adagio After Bach s Violin Concerto No 2 BWV 1042.mp3,Johann Sebastian Bach,0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,Relaxing,[[0.08461556 0.11275199 0.13367683 ... 0.15714435 0.14153902 0.13026752]],9.283003455477797,13.706798510749518,0.08155648354920242,167.42170993099626,0.5718352,0.07337509,0.09656277,0.012621014,-326.8988,185.54666,61.41034,-5.2237067,-8.837043,-5.352091,-11.065794,-12.395702,-9.122047,-7.5403414,-6.7505836,-6.3255463,-8.197346,-10.538241,-10.061043,-6.7697725,-2.872357,-0.5214592,-0.4054902,-0.45557967,1.4892455,3.4070323,1.2791692,-4.105375,-7.236058,-5.6329575,38.523705,28.3863,16.971813,16.143188,8.606194,9.065003,7.870259,8.354233,8.603591,11.821419,14.063229,12.62281,8.989428,9.588653,12.796447,12.426105,10.5412655,9.581281,7.9692664,7.872904,8.497804,9.298317,9.4842825,10.591658,9.684261,9.339809,-205.33414,252.11407,96.66968,36.113197,21.593666,22.679146,10.027233,13.010929,15.420582,22.02073,26.121952,35.16433,24.76559,12.619848,24.073318,26.559105,21.729334,26.75912,28.982061,24.484127,25.183878,35.653786,28.893574,24.569387,24.487461,23.676765,-427.05698,97.42698,-15.893438,-41.980812,-40.27784,-32.14851,-34.158936,-38.19828,-33.355606,-33.151886,-32.689995,-31.983828,-35.349655,-42.75519,-45.169983,-33.23151,-26.599514,-28.992153,-25.178507,-22.888475,-21.298832,-23.325916,-31.97682,-42.499325,-36.14717,-28.546612
12KMREUbKErP77HI7Av6Gq,early modern classical,"Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio)",./scrapes/Relaxing/0084_Symphony No 1 Afro American II Sorrow Adagio.mp3,https://p.scdn.co/mp3-preview/195b32132d9c16dd10c70659654ce3d195b8c7fa?cid=04efa8f320b849739fa98c7d12ffbe9c,0084_Symphony No 1 Afro American II Sorrow Adagio.mp3,William Grant Still,0.0618,0.00804,5,-36.977,1,0.0472,0.753,0.69,0.12,0.0393,55.481,Relaxing,[[0.01912859 0.01812274 0.0241539  ... 0.1589228  0.18803447 0.18070658]],9.672110508229062,10.773884527250665,0.011227424855462687,72.0798505508499,0.37520787,0.069458805,0.11052594,0.0046827947,-281.22546,181.19284,19.44541,31.534618,16.123625,12.27857,6.005132,3.2432585,2.8424242,0.66128457,-1.0450255,-1.684652,-2.1560354,-1.610879,1.4770976,-1.5258672,-0.08748265,-0.67421216,-0.50400263,-2.0101814,-4.696032,-6.0021963,-3.812441,0.3518772,-2.206486,-5.0052447,102.992386,31.399359,54.932735,11.260381,10.138325,8.754286,7.7519474,9.767997,9.910414,11.487358,7.727253,8.059069,9.964983,7.8637276,10.191401,10.812067,8.274389,8.053038,8.029369,7.1725426,8.616179,7.05875,10.0935135,10.077091,10.936786,9.1448345,-137.86165,240.17348,105.51098,60.46929,44.035774,44.39431,27.073318,35.639908,43.529953,37.660835,27.110296,29.092693,30.973045,24.220936,39.86098,37.136597,23.464851,29.120422,32.661144,22.829964,38.38759,15.507025,35.034996,38.403236,44.07111,30.573067,-492.90842,61.02349,-56.14633,1.2978741,-14.075911,-15.478597,-20.840664,-24.272303,-23.354265,-27.654814,-23.701435,-31.265514,-34.24463,-33.506714,-42.32592,-32.754997,-27.782993,-22.29787,-23.754936,-25.363537,-29.375618,-31.209198,-47.699875,-27.446772,-39.290565,-35.88983
1XJMRdFSgkrmw2cXLJOD0b,early modern classical,"3 Visions: No. 2, Summerland",./scrapes/Relaxing/0085_3 Visions No 2 Summerland.mp3,https://p.scdn.co/mp3-preview/13383b7efe32366e18f618af89f666ee56670b44?cid=04efa8f320b849739fa98c7d12ffbe9c,0085_3 Visions No 2 Summerland.mp3,William Grant Still,0.46,0.00618,6,-28.121,1,0.0481,0.994,0.89,0.0896,0.086,67.12,Relaxing,[[0.04395752 0.04031473 0.03458785 ... 0.03040559 0.03097863 0.03265244]],9.205719396336756,14.011964888217987,0.07466764387228086,135.10984968946772,0.5136988,0.07951521,0.08179562,0.012076227,-313.9348,194.31491,52.552364,-9.083388,-4.721477,-1.5189283,-9.89287,-16.103168,-15.994228,-12.658191,-10.566526,-8.653287,-5.5875874,-4.124251,-4.0822215,-4.3931656,-5.896678,-6.336899,-4.044751,-1.5531758,-0.7499571,-2.0958776,-4.298396,-3.004073,2.8592377,7.5598764,50.438526,30.14463,26.7881,16.689837,11.6017275,9.352379,9.453945,10.501282,8.898762,7.244955,8.313266,8.656956,6.9009457,6.314967,6.5050797,6.1985292,6.6549244,5.7903266,5.780741,5.718625,5.8165927,7.1284275,7.159381,5.867197,7.4605327,7.9058743,-179.37271,259.8903,101.05502,36.193317,30.410892,25.523748,14.646502,9.032303,5.018835,7.8684654,11.76054,12.666219,15.525931,15.341146,14.108345,14.223165,22.403572,11.780529,13.038282,16.405157,17.54168,21.106339,18.700611,15.671928,26.457954,31.278906,-417.84503,108.53395,-30.695534,-42.852337,-38.441635,-31.021986,-38.896942,-41.82908,-39.752525,-33.124966,-40.478394,-37.74462,-27.454987,-27.144243,-22.444532,-25.564423,-21.849104,-25.00505,-23.700283,-16.887508,-21.112823,-20.18449,-26.232525,-19.45037,-19.235415,-20.498783
6JPzlzHHdqIdmu28qBHdGF,german classical piano,"10 Préludes, Op. 23: No. 10 in G-Flat Major - Live",./scrapes/Relaxing/0086_10 Pr ludes Op 23 No 10 in G Flat Major Live.mp3,https://p.scdn.co/mp3-preview/9cf1e24cdca08b4e3aaf08653c660ddfff99d070?cid=04efa8f320b849739fa98c7d12ffbe9c,0086_10 Pr ludes Op 23 No 10 in G Flat Major Live.mp3,Benjamin Moser,0.302,0.00448,6,-31.704,1,0.0463,0.995,0.84,0.045,0.0452,71.056,Relaxing,[[0.0191049  0.02144691 0.02571722 ... 0.01833432 0.02003314 0.01947486]],10.102512828483691,13.6690954177786,0.009890223294549916,89.59834727971548,0.41832614,0.08666843,0.093962625,0.004395093,-320.40582,182.4396,30.644289,0.4117307,9.018356,-7.3288655,-17.285503,-14.551536,-13.079939,-14.725868,-15.307659,-13.430002,-10.097729,-6.432505,-3.481749,-1.5586529,-2.2553868,-5.440357,-7.6386237,-6.743548,-3.9465373,-2.8737688,-3.43555,-1.8445011,0.9657733,3.2889025,83.93879,47.93016,34.64574,20.253395,12.6376095,10.595144,8.793789,9.785314,8.347336,6.5097194,6.236535,7.2550554,7.538793,7.0879693,7.6832275,6.7405095,6.993671,7.510291,7.1931243,7.1793222,7.947176,8.634465,9.017356,8.286446,7.308199,8.188042,-132.45287,250.34814,91.69644,44.78975,35.624756,23.184616,8.170633,10.735733,7.9641433,8.209286,6.292824,8.082556,15.554094,15.472775,19.133125,20.86192,22.994572,24.406086,15.853844,13.34707,19.951912,21.652447,25.434223,20.883171,23.581398,23.483482,-467.44565,71.798584,-57.0308,-42.991264,-26.468391,-38.71331,-46.22185,-44.087475,-35.629974,-31.603241,-33.82343,-38.96781,-37.637085,-25.877892,-25.732872,-20.41837,-24.006224,-31.408623,-32.663567,-30.699696,-28.610792,-31.85621,-28.201271,-22.352076,-20.215431,-18.964317
0ehvSWC15JKhz5us5aOBjL,classic soundtrack,much loved,./scrapes/Relaxing/0087_much loved.mp3,https://p.scdn.co/mp3-preview/8070342fc084c0839dcec369bf1ab79105c033d8?cid=04efa8f320b849739fa98c7d12ffbe9c,0087_much loved.mp3,Rachel Portman,0.128,0.0194,4,-24.941,1,0.0388,0.99,0.946,0.069,0.09,75.818,Relaxing,[[0.2433686  0.2156753  0.23072508 ... 0.10013222 0.10466816 0.08982559]],10.68892936989822,13.657224522502824,0.040722429714171615,124.76636608461203,0.49364388,0.07504897,0.111733615,0.008918296,-283.7849,180.11273,26.992233,14.546957,7.9974217,2.4108818,-8.9067745,-10.651347,-11.81191,-16.643412,-12.444679,-9.347612,-5.080536,-7.133318,-8.077713,-6.7014832,-9.329778,-10.949366,-8.378908,-3.4866765,-2.944384,-5.4611974,-7.29004,-3.6477392,3.631867,2.933058,42.58041,20.131184,17.777721,11.293469,9.570644,8.657346,7.089749,7.0419564,6.3879266,7.481205,6.3856378,7.1370926,7.343914,8.32268,7.3033338,6.9959173,6.8617425,8.088374,8.972275,7.6085386,7.2470517,8.827915,8.4134655,8.085431,8.671173,8.300372,-162.72462,230.74982,85.92775,45.612396,30.648602,35.62085,10.690707,22.772285,9.235737,9.950534,4.5216017,11.5054455,16.86599,17.40371,15.873543,17.052004,12.869406,16.274967,27.105366,24.903105,25.943329,22.497269,21.829468,30.558413,30.697935,24.569157,-404.38113,122.08345,-7.356328,-16.422573,-33.85192,-27.762024,-32.545197,-32.39324,-38.940746,-39.740837,-34.784454,-34.109566,-29.019468,-33.762924,-32.900307,-28.628843,-31.110968,-33.729733,-32.362694,-24.153774,-28.185978,-31.811636,-32.110645,-27.221321,-20.383118,-20.408272
5WEmDvDiRpE7p3y8SMMAPJ,british contemporary classical,Henry V: Henry V: Touch her soft lips and part,./scrapes/Relaxing/0088_Henry V Henry V Touch her soft lips and part.mp3,https://p.scdn.co/mp3-preview/1ac311b3686787b17a7bb2312607b2a1ec7331f6?cid=04efa8f320b849739fa98c7d12ffbe9c,0088_Henry V Henry V Touch her soft lips and part.mp3,John Rutter,0.146,0.019,0,-31.365,1,0.0476,0.92,0.878,0.0864,0.0492,81.526,Relaxing,[[0.04836546 0.05055486 0.04945496 ... 0.0874664  0.09552712 0.10149914]],7.030483117940502,7.965663836712355,0.08308198926250476,101.52204145680344,0.44529232,0.05582815,0.08893796,0.012738504,-249.08205,191.75826,-13.692827,21.20652,0.12840663,-10.438162,-13.398891,-10.9846,-8.518844,-10.054336,-6.538834,-6.5144672,-5.498784,-5.5777483,-5.0805483,-11.101503,-13.168395,-10.496553,-6.8849196,-7.0673766,-7.293447,-10.190388,-9.721013,-2.6657178,-3.3571506,-5.036937,47.04798,11.356075,14.343373,9.921291,9.073132,7.93829,7.0939994,6.1974983,6.624744,6.960492,6.6496267,7.5265102,7.126738,6.2863073,7.01474,7.072226,7.520461,7.505077,6.9144416,7.3451443,6.7927136,6.4613733,8.096526,7.481567,8.157944,7.4509764,-156.80873,221.82436,23.739918,50.208942,27.48552,14.274134,8.521216,8.873245,12.079543,13.750122,12.787748,16.115126,19.807138,16.099495,15.044406,15.142825,20.101685,12.005443,14.152464,15.588538,15.914821,10.010468,21.720207,23.1904,20.810453,21.395607,-365.92517,148.40482,-51.281075,-9.681177,-28.889215,-33.108555,-37.245,-30.439232,-29.175377,-38.887383,-28.697826,-32.247955,-29.605242,-26.290401,-33.117355,-38.237667,-35.41396,-37.618988,-29.57798,-34.987816,-31.686293,-29.64758,-38.04222,-24.890228,-26.620455,-31.23502
1v3gGmcneK1QzYyBFiBXG0,baroque,"Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042)",./scrapes/Relaxing/0089_Montero Adagio After Bach s Violin Concerto No 2 BWV 1042.mp3,https://p.scdn.co/mp3-preview/4d1f7b946d6e726eefe27e7462f0f9c8201c5c57?cid=04efa8f320b849739fa98c7d12ffbe9c,0089_Montero Adagio After Bach s Violin Concerto No 2 BWV 1042.mp3,Johann Sebastian Bach,0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,Relaxing,[[0.08461556 0.11275199 0.13367683 ... 0.15714435 0.14153902 0.13026752]],9.283003455477797,13.706798510749518,0.08155648354920242,167.42170993099626,0.5718352,0.07337509,0.09656277,0.012621014,-326.8988,185.54666,61.41034,-5.2237067,-8.837043,-5.352091,-11.065794,-12.395702,-9.122047,-7.5403414,-6.7505836,-6.3255463,-8.197346,-10.538241,-10.061043,-6.7697725,-2.872357,-0.5214592,-0.4054902,-0.45557967,1.4892455,3.4070323,1.2791692,-4.105375,-7.236058,-5.6329575,38.523705,28.3863,16.971813,16.143188,8.606194,9.065003,7.870259,8.354233,8.603591,11.821419,14.063229,12.62281,8.989428,9.588653,12.796447,12.426105,10.5412655,9.581281,7.9692664,7.872904,8.497804,9.298317,9.4842825,10.591658,9.684261,9.339809,-205.33414,252.11407,96.66968,36.113197,21.593666,22.679146,10.027233,13.010929,15.420582,22.02073,26.121952,35.16433,24.76559,12.619848,24.073318,26.559105,21.729334,26.75912,28.982061,24.484127,25.183878,35.653786,28.893574,24.569387,24.487461,23.676765,-427.05698,97.42698,-15.893438,-41.980812,-40.27784,-32.14851,-34.158936,-38.19828,-33.355606,-33.151886,-32.689995,-31.983828,-35.349655,-42.75519,-45.169983,-33.23151,-26.599514,-28.992153,-25.178507,-22.888475,-21.298832,-23.325916,-31.97682,-42.499325,-36.14717,-28.546612
6aD8MeXrjHNz7YgrTLHhyA,british modern classical,"Serenade for Strings in E Minor, Op. 20: II. Larghetto",./scrapes/Romance/0090_Serenade for Strings in E Minor Op 20 II Larghetto.mp3,https://p.scdn.co/mp3-preview/1bf11b5eb37781e8eaff6554ed86468b25e4b020?cid=04efa8f320b849739fa98c7d12ffbe9c,0090_Serenade for Strings in E Minor Op 20 II Larghetto.mp3,Edward Elgar,0.428,0.003,0,-31.005,1,0.0709,0.995,0.924,0.0889,0.0934,69.108,Romance,[[0.03829795 0.04608558 0.05368289 ... 0.0719398  0.06575411 0.05189953]],2.923395754218921,8.27188924868106,0.00108431826561739,95.19201032738854,0.43118662,0.05903551,0.026141211,0.0014552694,-407.36096,153.11818,52.948753,1.3805003,-4.046341,-4.2285805,-9.893295,-12.164418,-8.649954,-5.815795,-4.933512,-2.5720026,-1.3484453,-3.361989,-4.4899874,-2.0651424,2.1380997,4.378733,3.2709801,1.8271542,1.8979685,2.2209,1.3516127,-1.3332222,-3.369253,-1.7106171,64.58819,48.47801,20.898897,21.222574,10.866885,8.829815,7.6088653,7.9998736,7.4310565,7.7693834,9.100443,9.041824,10.465848,11.268461,9.898728,8.326906,9.777911,10.243043,9.334446,9.291407,8.816705,8.942073,8.702141,8.787197,9.096098,9.389302,-176.46176,263.64417,95.59726,41.584587,30.254421,16.421902,11.5409775,6.356494,13.21405,15.3198595,18.51909,22.777813,30.192028,34.89614,29.831434,21.963997,27.075882,37.154663,44.69324,35.263924,27.10043,33.199257,33.28731,28.813232,26.761198,26.090569,-501.46835,66.47198,-34.095913,-42.941227,-39.534737,-32.392456,-37.843178,-42.050278,-30.122206,-33.926636,-34.14361,-29.120432,-30.190573,-33.10804,-33.49854,-26.2274,-26.49363,-23.600475,-23.007515,-22.068836,-22.522968,-22.480734,-24.043755,-25.31716,-30.790155,-26.742685
7mcPqBUHml77xY5RfM0ecF,french classical piano,"Bach, JS: Goldberg Variations, BWV 988: Aria",./scrapes/Romance/0091_Bach JS Goldberg Variations BWV 988 Aria.mp3,https://p.scdn.co/mp3-preview/0481d6df96ad8f1290ef0891d6dd710dc35cb284?cid=04efa8f320b849739fa98c7d12ffbe9c,0091_Bach JS Goldberg Variations BWV 988 Aria.mp3,David Fray,0.277,0.0099,7,-31.727,1,0.0447,0.995,0.908,0.0608,0.189,75.941,Romance,[[0.03986508 0.03681125 0.04641329 ... 0.31344447 0.3082938  0.25485975]],7.263100429585455,11.950468627538656,0.0317655429378334,133.42084692634307,0.5104778,0.06844482,0.0790413,0.007876679,-336.24792,172.1711,52.25594,-3.094348,-1.3783014,0.4575608,-6.1300917,-8.901948,-8.748458,-8.495442,-7.4074707,-4.7069345,-1.299744,-0.31626943,-2.688261,-5.668767,-6.949087,-5.6599,-2.2219417,1.0314677,2.0035856,0.91975504,0.2571209,2.5119696,5.8737144,5.266789,43.47934,28.609882,22.191362,17.519941,9.242681,8.5700245,9.687563,7.424865,7.230206,9.2085285,11.278492,12.111004,13.716608,14.254557,13.116842,11.411801,11.320946,12.013505,10.799521,9.182399,9.756914,10.093278,12.011569,11.536761,10.599911,13.327106,-201.72716,238.7463,96.52361,40.233727,31.039993,26.085087,21.603792,11.961254,19.498096,29.101326,37.179836,27.490463,31.931215,31.27359,37.360928,28.785988,27.82063,34.88967,36.22308,28.657753,31.016563,31.650766,35.89468,32.164223,36.769493,40.003822,-449.31302,72.83261,-28.02069,-48.97377,-28.872648,-34.78151,-38.756393,-38.4003,-33.82638,-30.228619,-32.432903,-34.173603,-35.307304,-39.589714,-40.86814,-33.000328,-32.599915,-30.545404,-31.321102,-29.57891,-28.227844,-27.329813,-27.704092,-26.538204,-25.976051,-27.618267
0AoBVHrn422YM52l4TAS0P,classical performance,Siegfried Idyll,./scrapes/Romance/0092_Siegfried Idyll.mp3,https://p.scdn.co/mp3-preview/2f78ca24883a070ae3751a933d5fc0c85baddd20?cid=04efa8f320b849739fa98c7d12ffbe9c,0092_Siegfried Idyll.mp3,Swedish Chamber Orchestra,0.0695,0.0108,4,-26.729,1,0.0429,0.965,0.76,0.0777,0.0377,75.279,Romance,[[0.18097457 0.1890099  0.20113489 ... 0.03989723 0.04086329 0.0390293 ]],8.567355946995797,10.87744011237651,0.002946172836405747,63.92784386112362,0.35335404,0.08765975,0.04386186,0.0023988006,-298.7289,180.84523,-3.466942,9.981724,0.6147937,2.6914043,-7.736747,-5.16869,-6.9095893,-9.924082,-6.2856793,-6.0910397,-6.5736785,-5.9955535,-3.0190914,-7.1433907,-5.085046,-2.826161,0.24043798,1.3816532,2.2025394,1.5561701,1.1635538,3.0544431,1.015582,-3.0723534,137.81638,39.309044,48.842655,20.7154,12.129788,9.681801,8.059481,7.015547,6.6768584,7.909308,7.0170746,6.6974707,7.925202,8.472661,9.5644245,7.819965,7.61442,7.756552,8.134687,8.830684,9.019861,9.381519,7.165945,7.0483027,9.953937,8.575891,-82.210144,247.52673,90.468,47.90436,35.444153,33.169952,18.844978,18.034445,14.924734,20.345066,13.5857525,17.88324,14.651253,27.228565,27.590054,20.499779,17.935207,17.58036,29.489124,34.640938,28.914146,27.641365,21.07864,31.078238,30.910444,28.24097,-491.56393,90.26816,-76.9432,-45.20282,-38.38891,-23.285385,-33.391655,-25.464542,-28.07872,-40.67811,-32.561047,-25.064556,-42.553566,-31.53518,-25.605381,-28.410648,-26.293509,-33.51232,-24.6111,-23.379753,-20.014761,-28.632757,-21.216028,-17.241163,-23.404337,-28.549574
7MjEk3ha3TdVVfeYryOIAq,post-romantic era,Pavane pour une infante défunte,./scrapes/Romance/0093_Pavane pour une infante d funte.mp3,https://p.scdn.co/mp3-preview/73664dabce83f6b41f68b4220c41747aa969f57d?cid=04efa8f320b849739fa98c7d12ffbe9c,0093_Pavane pour une infante d funte.mp3,Maurice Ravel,0.275,0.0036,4,-32.675,0,0.0592,0.994,0.936,0.0646,0.154,62.969,Romance,[[0.09543484 0.08039512 0.08749628 ... 0.09951358 0.09185058 0.08362789]],6.1574565176466685,8.665173998677467,0.0018964277236257487,82.90256228277349,0.40239167,0.06232855,0.073860094,0.0019245676,-345.86002,211.23578,65.57048,-4.395636,-2.5713086,2.4022396,-3.590567,-7.5227466,-10.073816,-10.936441,-7.824477,-5.427447,-5.933954,-6.146698,-5.1513877,-4.080875,-3.481485,-3.4162624,-2.9782162,-2.354812,-3.3298068,-4.78521,-3.5290036,-0.25015754,1.5462106,1.2176088,52.136967,35.39359,21.676327,16.466173,10.861829,7.722132,8.38369,7.261413,6.0496078,6.7214985,6.2116117,6.9990273,7.8504767,6.8183303,5.918701,7.691514,7.372294,6.573159,6.3645077,6.2910957,6.996953,7.29481,6.0576715,7.9550495,8.789077,7.7280874,-211.61417,278.78638,100.901054,36.365326,30.69786,25.78989,22.181293,16.043114,13.035147,10.449939,13.000183,17.897717,21.056507,14.833198,14.310129,18.30923,17.880268,14.742504,12.974264,22.884607,19.509949,15.455053,17.61475,27.64817,33.590553,24.6064,-484.93588,80.564995,-9.214241,-36.90989,-28.006538,-21.215641,-29.619888,-26.600601,-27.155502,-29.25607,-23.820774,-25.518686,-26.884296,-30.477009,-27.914421,-32.003315,-29.591114,-28.087269,-22.785318,-24.536678,-26.794474,-28.691305,-23.25445,-25.079714,-27.877192,-23.638418
